"'Kovan MRT Station'", " 'Toa Payoh MRT Station'", " 'Dakota MRT Station'", " 'Eunos MRT Station'",28
" 'Toa Payoh MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",28
" 'Jurong East MRT Station'", " 'Somerset MRT Station'", " 'Toa Payoh MRT Station'", "'Kovan MRT Station'",41
"'Kovan MRT Station'", " 'Toa Payoh MRT Station'", " 'Somerset MRT Station'", " 'Dakota MRT Station'",32
" 'Somerset MRT Station'", " 'Toa Payoh MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",32
" 'Jurong East MRT Station'", " 'Toa Payoh MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",39
" 'Jurong East MRT Station'", " 'Toa Payoh MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",38
"'Kovan MRT Station'", " 'Marymount MRT Station'", " 'Toa Payoh MRT Station'", " 'Dakota MRT Station'",31
" 'Yew Tee MRT Station'", " 'Chinese Garden MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",46
" 'Chinese Garden MRT Station'", " 'Yew Tee MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",46
" 'Yew Tee MRT Station'", " 'Chinese Garden MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",42
" 'Yew Tee MRT Station'", " 'Chinese Garden MRT Station'", " 'Beauty World MRT Station'", "'Kovan MRT Station'",42
" 'Yew Tee MRT Station'", " 'Chinese Garden MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",43
" 'Yew Tee MRT Station'", " 'Chinese Garden MRT Station'", " 'Somerset MRT Station'", "'Kovan MRT Station'",46
" 'Yew Tee MRT Station'", " 'Chinese Garden MRT Station'", " 'Jurong East MRT Station'", "'Kovan MRT Station'",42
" 'Yew Tee MRT Station'", " 'Chinese Garden MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",46
" 'Yew Tee MRT Station'", " 'Chinese Garden MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",43
" 'Yew Tee MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",37
" 'Yew Tee MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",40
" 'Yew Tee MRT Station'", " 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",42
" 'Yew Tee MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",41
" 'Yew Tee MRT Station'", " 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",43
" 'Yew Tee MRT Station'", " 'Jurong East MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",48
" 'Yew Tee MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",44
" 'Yew Tee MRT Station'", " 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",37
" 'Yew Tee MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",39
" 'Yew Tee MRT Station'", " 'Beauty World MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",45
" 'Yew Tee MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",39
" 'Yew Tee MRT Station'", " 'Somerset MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",46
" 'Jurong East MRT Station'", " 'Yew Tee MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",47
" 'Yew Tee MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",42
" 'Yew Tee MRT Station'", " 'Marymount MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",39
" 'Yew Tee MRT Station'", " 'Beauty World MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",38
" 'Yew Tee MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",37
" 'Yew Tee MRT Station'", " 'Somerset MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",39
" 'Yew Tee MRT Station'", " 'Jurong East MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",43
" 'Yew Tee MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",40
" 'Yew Tee MRT Station'", " 'Marymount MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",37
" 'Yew Tee MRT Station'", " 'Beauty World MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",39
" 'Yew Tee MRT Station'", " 'Beauty World MRT Station'", " 'Somerset MRT Station'", "'Kovan MRT Station'",42
" 'Yew Tee MRT Station'", " 'Jurong East MRT Station'", " 'Beauty World MRT Station'", "'Kovan MRT Station'",44
" 'Yew Tee MRT Station'", " 'Beauty World MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",42
" 'Yew Tee MRT Station'", " 'Beauty World MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",39
" 'Yew Tee MRT Station'", " 'Somerset MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",41
" 'Yew Tee MRT Station'", " 'Jurong East MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",44
" 'Yew Tee MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'", " 'Eunos MRT Station'",41
" 'Yew Tee MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",38
" 'Yew Tee MRT Station'", " 'Jurong East MRT Station'", " 'Somerset MRT Station'", "'Kovan MRT Station'",47
" 'Yew Tee MRT Station'", " 'Somerset MRT Station'", " 'Dakota MRT Station'", "'Kovan MRT Station'",42
" 'Yew Tee MRT Station'", " 'Somerset MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",45
" 'Yew Tee MRT Station'", " 'Jurong East MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",47
" 'Yew Tee MRT Station'", " 'Jurong East MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",44
" 'Yew Tee MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",41
" 'Chinese Garden MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",39
" 'Chinese Garden MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",38
" 'Chinese Garden MRT Station'", " 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",38
" 'Chinese Garden MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",39
" 'Chinese Garden MRT Station'", " 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",41
" 'Jurong East MRT Station'", " 'Chinese Garden MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",38
" 'Chinese Garden MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",42
" 'Chinese Garden MRT Station'", " 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",35
" 'Chinese Garden MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",42
" 'Chinese Garden MRT Station'", " 'Beauty World MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",41
" 'Chinese Garden MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",42
" 'Chinese Garden MRT Station'", " 'Somerset MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",44
" 'Chinese Garden MRT Station'", " 'Jurong East MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",41
" 'Chinese Garden MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",45
" 'Chinese Garden MRT Station'", " 'Marymount MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",37
" 'Chinese Garden MRT Station'", " 'Beauty World MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",34
" 'Chinese Garden MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",35
" 'Chinese Garden MRT Station'", " 'Somerset MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",37
" 'Chinese Garden MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",38
" 'Chinese Garden MRT Station'", " 'Marymount MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",35
" 'Chinese Garden MRT Station'", " 'Beauty World MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",35
" 'Chinese Garden MRT Station'", " 'Beauty World MRT Station'", " 'Somerset MRT Station'", "'Kovan MRT Station'",38
" 'Jurong East MRT Station'", " 'Chinese Garden MRT Station'", " 'Beauty World MRT Station'", "'Kovan MRT Station'",34
" 'Chinese Garden MRT Station'", " 'Beauty World MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",38
" 'Chinese Garden MRT Station'", " 'Beauty World MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",35
" 'Chinese Garden MRT Station'", " 'Somerset MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",39
" 'Chinese Garden MRT Station'", " 'Jurong East MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",35
" 'Chinese Garden MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'", " 'Eunos MRT Station'",38
" 'Chinese Garden MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",36
" 'Chinese Garden MRT Station'", " 'Jurong East MRT Station'", " 'Somerset MRT Station'", "'Kovan MRT Station'",38
" 'Chinese Garden MRT Station'", " 'Somerset MRT Station'", " 'Dakota MRT Station'", "'Kovan MRT Station'",40
" 'Chinese Garden MRT Station'", " 'Somerset MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",43
" 'Chinese Garden MRT Station'", " 'Jurong East MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",38
" 'Chinese Garden MRT Station'", " 'Jurong East MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",35
" 'Chinese Garden MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",39
" 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",23
" 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",35
" 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",24
" 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",30
" 'Jurong East MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",40
" 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",27
" 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",25
" 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",34
" 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",24
" 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",29
" 'Jurong East MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",39
" 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",27
" 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",24
" 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",35
" 'Beauty World MRT Station'", " 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",37
" 'Jurong East MRT Station'", " 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",39
" 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",38
" 'Beauty World MRT Station'", " 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",31
" 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",30
" 'Jurong East MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",40
" 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'", " 'Eunos MRT Station'",27
" 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",25
" 'Jurong East MRT Station'", " 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",41
"'Kovan MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Somerset MRT Station'", " 'Dakota MRT Station'",32
" 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",31
" 'Jurong East MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",43
" 'Jurong East MRT Station'", " 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'",35
" 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",28
" 'Beauty World MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",38
" 'Yio Chu Kang MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",26
" 'Yio Chu Kang MRT Station'", " 'Somerset MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",33
" 'Jurong East MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",42
" 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Serangoon MRT Station'", " 'Dakota MRT Station'",29
" 'Yio Chu Kang MRT Station'", " 'Marymount MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",26
" 'Beauty World MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",38
" 'Beauty World MRT Station'", " 'Somerset MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",40
" 'Jurong East MRT Station'", " 'Beauty World MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",42
" 'Beauty World MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",41
" 'Beauty World MRT Station'", " 'Marymount MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",33
" 'Somerset MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",33
" 'Jurong East MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",42
" 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'", " 'Eunos MRT Station'",28
" 'Yio Chu Kang MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",27
" 'Jurong East MRT Station'", " 'Somerset MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",44
" 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Somerset MRT Station'", " 'Dakota MRT Station'",34
" 'Somerset MRT Station'", " 'Marymount MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",33
" 'Jurong East MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",45
" 'Jurong East MRT Station'", " 'Marymount MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kovan MRT Station'",37
" 'Yio Chu Kang MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",30
" 'Beauty World MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",31
" 'Beauty World MRT Station'", " 'Somerset MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",33
" 'Jurong East MRT Station'", " 'Beauty World MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",35
" 'Beauty World MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",34
" 'Beauty World MRT Station'", " 'Marymount MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",31
" 'Somerset MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",26
" 'Jurong East MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",35
"'Kovan MRT Station'", " 'Serangoon MRT Station'", " 'Dakota MRT Station'", " 'Eunos MRT Station'",24
" 'Marymount MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",25
" 'Jurong East MRT Station'", " 'Somerset MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",37
"'Kovan MRT Station'", " 'Serangoon MRT Station'", " 'Somerset MRT Station'", " 'Dakota MRT Station'",28
" 'Somerset MRT Station'", " 'Marymount MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",31
" 'Jurong East MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",38
" 'Jurong East MRT Station'", " 'Marymount MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'",35
" 'Marymount MRT Station'", " 'Serangoon MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",28
" 'Beauty World MRT Station'", " 'Somerset MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",35
" 'Jurong East MRT Station'", " 'Beauty World MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",36
" 'Beauty World MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'", " 'Eunos MRT Station'",34
" 'Beauty World MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",32
" 'Jurong East MRT Station'", " 'Beauty World MRT Station'", " 'Somerset MRT Station'", "'Kovan MRT Station'",39
" 'Beauty World MRT Station'", " 'Somerset MRT Station'", " 'Dakota MRT Station'", "'Kovan MRT Station'",36
" 'Beauty World MRT Station'", " 'Somerset MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",39
" 'Jurong East MRT Station'", " 'Beauty World MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",39
" 'Jurong East MRT Station'", " 'Beauty World MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",36
" 'Beauty World MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",35
" 'Jurong East MRT Station'", " 'Somerset MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",39
"'Kovan MRT Station'", " 'Somerset MRT Station'", " 'Dakota MRT Station'", " 'Eunos MRT Station'",29
" 'Somerset MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",32
" 'Jurong East MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'", " 'Eunos MRT Station'",38
" 'Jurong East MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Eunos MRT Station'",36
" 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'", " 'Eunos MRT Station'",28
" 'Jurong East MRT Station'", " 'Somerset MRT Station'", " 'Dakota MRT Station'", "'Kovan MRT Station'",40
" 'Jurong East MRT Station'", " 'Somerset MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'",43
"'Kovan MRT Station'", " 'Marymount MRT Station'", " 'Somerset MRT Station'", " 'Dakota MRT Station'",34
" 'Jurong East MRT Station'", " 'Marymount MRT Station'", "'Kovan MRT Station'", " 'Dakota MRT Station'",39
" 'Pioneer MRT Station'", " 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'",46
" 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Toa Payoh MRT Station'", " 'Ang Mo Kio MRT Station'",39
" 'Yew Tee MRT Station'", " 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'",39
" 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Chinese Garden MRT Station'", " 'Ang Mo Kio MRT Station'",45
"'Bukit Panjang MRT Station'", " 'Choa Chu Kang MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'",38
" 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'",39
" 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'",41
" 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Eunos MRT Station'",41
" 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'",43
" 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Jurong East MRT Station'", " 'Ang Mo Kio MRT Station'",47
" 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Dakota MRT Station'",42
" 'Choa Chu Kang MRT Station'", "'Bukit Panjang MRT Station'", " 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'",36
" 'Pioneer MRT Station'", "'Bukit Panjang MRT Station'", " 'Toa Payoh MRT Station'", " 'Ang Mo Kio MRT Station'",46
" 'Pioneer MRT Station'", " 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'",48
" 'Pioneer MRT Station'", "'Bukit Panjang MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'",45
" 'Pioneer MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'",46
" 'Pioneer MRT Station'", "'Bukit Panjang MRT Station'", " 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'",48
" 'Pioneer MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Eunos MRT Station'",48
" 'Pioneer MRT Station'", "'Bukit Panjang MRT Station'", " 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'",50
" 'Pioneer MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Dakota MRT Station'",49
" 'Pioneer MRT Station'", "'Bukit Panjang MRT Station'", " 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'",43
" 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Toa Payoh MRT Station'", " 'Ang Mo Kio MRT Station'",40
" 'Chinese Garden MRT Station'", "'Bukit Panjang MRT Station'", " 'Toa Payoh MRT Station'", " 'Ang Mo Kio MRT Station'",42
"'Bukit Panjang MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Toa Payoh MRT Station'",37
"'Bukit Panjang MRT Station'", " 'Toa Payoh MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'",37
"'Bukit Panjang MRT Station'", " 'Beauty World MRT Station'", " 'Toa Payoh MRT Station'", " 'Ang Mo Kio MRT Station'",39
"'Bukit Panjang MRT Station'", " 'Toa Payoh MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Eunos MRT Station'",39
"'Bukit Panjang MRT Station'", " 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Toa Payoh MRT Station'",42
" 'Jurong East MRT Station'", "'Bukit Panjang MRT Station'", " 'Toa Payoh MRT Station'", " 'Ang Mo Kio MRT Station'",43
"'Bukit Panjang MRT Station'", " 'Toa Payoh MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Dakota MRT Station'",40
"'Bukit Panjang MRT Station'", " 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Toa Payoh MRT Station'",35
" 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Chinese Garden MRT Station'", " 'Ang Mo Kio MRT Station'",46
" 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'",39
" 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'",40
" 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'",42
" 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Eunos MRT Station'",42
" 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'",44
" 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Jurong East MRT Station'", " 'Ang Mo Kio MRT Station'",48
" 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Dakota MRT Station'",43
" 'Yew Tee MRT Station'", "'Bukit Panjang MRT Station'", " 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'",37
" 'Chinese Garden MRT Station'", "'Bukit Panjang MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'",41
"'Bukit Panjang MRT Station'", " 'Chinese Garden MRT Station'", " 'Beauty World MRT Station'", " 'Ang Mo Kio MRT Station'",43
" 'Chinese Garden MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Eunos MRT Station'",44
"'Bukit Panjang MRT Station'", " 'Chinese Garden MRT Station'", " 'Somerset MRT Station'", " 'Ang Mo Kio MRT Station'",46
" 'Chinese Garden MRT Station'", "'Bukit Panjang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Dakota MRT Station'",45
" 'Chinese Garden MRT Station'", "'Bukit Panjang MRT Station'", " 'Marymount MRT Station'", " 'Ang Mo Kio MRT Station'",39
"'Bukit Panjang MRT Station'", " 'Yio Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Serangoon MRT Station'",36
